timestamp,type,source_ip,source_port,destination_ip,destination_port,protocol,packet_size
1669870634.654248,IP,172.16.42.1,1471,172.16.42.226,59718,6,0
1669870634.676216,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870634.69745,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870634.697451,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870634.704752,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870634.720439,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870634.723551,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870634.732306,IP,172.16.42.215,38168,99.83.183.187,443,6,198
1669870634.77688,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870634.778034,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870634.786109,IP,172.16.42.215,38168,99.83.183.187,443,6,198
1669870634.79582,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870634.803638,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870634.805824,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870634.824261,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870634.846315,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870634.864883,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870634.879239,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870634.89678,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870634.896781,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870634.901276,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870634.907011,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870634.920967,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870634.938657,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870634.947852,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870634.968488,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870634.971906,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870634.972463,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870634.990508,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.003359,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.012902,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.021974,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.022564,IP,172.16.42.215,38168,99.83.183.187,443,6,198
1669870635.044889,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.053296,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.063349,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.080627,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.084275,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.105886,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.12766,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.12766,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.128458,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.146665,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.174423,IP,172.16.42.226,45480,35.244.218.227,443,6,0
1669870635.177482,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.178387,IP,172.16.42.226,59718,172.16.42.1,1471,6,0
1669870635.186013,IP,35.244.218.227,443,172.16.42.226,45480,6,0
1669870635.186692,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.193183,IP,99.83.183.187,443,172.16.42.215,38168,6,291
1669870635.196558,IP,99.83.183.187,443,172.16.42.215,38168,6,245
1669870635.197192,IP,99.83.183.187,443,172.16.42.215,38168,6,691
1669870635.19778,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.207195,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.231169,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.231171,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.251468,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.260258,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.273034,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.291197,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.295263,IP,172.16.42.226,37468,172.16.42.1,1471,6,1270
1669870635.295504,IP,172.16.42.1,1471,172.16.42.226,37468,6,0
1669870635.304621,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.305904,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.318498,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.323706,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.349133,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.359246,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.373626,IP,172.16.42.215,38168,99.83.183.187,443,6,198
1669870635.378692,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.391337,IP,99.83.183.187,443,172.16.42.215,38168,6,691
1669870635.392992,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.398565,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.425518,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.4332,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.433878,IP,172.16.42.215,38168,99.83.183.187,443,6,0
1669870635.445635,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.450052,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.461473,IP,172.16.42.215,38168,99.83.183.187,443,6,118
1669870635.47122,IP,99.83.183.187,443,172.16.42.215,38168,6,1062
1669870635.471697,IP,99.83.183.187,443,172.16.42.215,38168,6,257
1669870635.471974,IP,99.83.183.187,443,172.16.42.215,38168,6,69
1669870635.472301,IP,99.83.183.187,443,172.16.42.215,38168,6,1031
1669870635.472482,IP,99.83.183.187,443,172.16.42.215,38168,6,644
1669870635.485479,IP,172.16.42.215,38168,99.83.183.187,443,6,0
1669870635.491941,IP,99.83.183.187,443,172.16.42.215,38168,6,1062
1669870635.492567,IP,99.83.183.187,443,172.16.42.215,38168,6,1062
1669870635.493374,IP,172.16.42.215,38168,99.83.183.187,443,6,64
1669870635.493375,IP,172.16.42.215,38168,99.83.183.187,443,6,38
1669870635.494296,IP,172.16.42.215,38168,99.83.183.187,443,6,0
1669870635.512836,IP,99.83.183.187,443,172.16.42.215,38168,6,982
1669870635.51766,IP,99.83.183.187,443,172.16.42.215,38168,6,1062
1669870635.520689,IP,172.16.42.215,38168,99.83.183.187,443,6,0
1669870635.521498,IP,99.83.183.187,443,172.16.42.215,38168,6,1062
1669870635.52167,IP,99.83.183.187,443,172.16.42.215,38168,6,63
1669870635.522241,IP,99.83.183.187,443,172.16.42.215,38168,6,1062
1669870635.52248,IP,99.83.183.187,443,172.16.42.215,38168,6,1062
1669870635.522564,IP,99.83.183.187,443,172.16.42.215,38168,6,40
1669870635.528088,IP,172.16.42.215,38168,99.83.183.187,443,6,0
1669870635.529349,IP,172.16.42.215,38168,99.83.183.187,443,6,0
1669870635.535552,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.56555,IP,99.83.183.187,443,172.16.42.215,38168,6,1448
1669870635.566963,IP,99.83.183.187,443,172.16.42.215,38168,6,1161
1669870635.567588,IP,99.83.183.187,443,172.16.42.215,38168,6,0
1669870635.567938,IP,99.83.183.187,443,172.16.42.215,38168,6,65
